X,Y
1742,2.171
1743,2.228
1744,2.376
1745,2.366
1746,2.180
1747,2.182
1748,2.181
1749,2.260
1750,2.119
1751,2.274
1752,2.140
1753,2.259
1754,2.270
1755,2.117
1756,2.226
1757,2.226
1758,2.178
1759,2.226
1760,2.303
1761,2.129
1762,2.130
1763,2.108
1764,2.229
1765,2.229
1766,2.237
1767,2.361
1768,2.170
1769,2.218
1770,2.296
1771,2.273
1772,2.087
1773,2.148
1774,2.232
1775,2.240
1776,2.012
1777,2.201
1778,2.412
1779,2.381
1780,2.490
1781,2.263
1782,2.123
1783,2.146
1784,2.069
1785,2.279
1786,2.265
1787,2.273
1788,2.192
1789,2.367
1790,2.223
1791,2.159
1792,2.186
1793,2.130
1794,2.169
1795,2.238
1796,2.159
1797,2.152
1798,2.119
1799,2.214
1800,2.214
1801,2.126
1802,2.197
1803,2.192
1804,2.124
1805,2.177
1806,2.092
1807,2.085
1808,2.147
1809,2.091
1810,2.130
1811,2.297
1812,2.186
1813,2.173
1814,2.178
1815,2.128
1816,2.217
1817,2.266
1818,2.101
1819,2.249
1820,2.105
1821,2.229
1822,2.079
1823,2.197
1824,2.086
1825,2.009
1826,2.177
1827,2.067
1828,2.184
1829,2.242
1830,2.197
1831,2.182
1832,2.228
1833,2.166
1834,2.205
1835,2.288
1836,2.284
1837,2.228
1838,2.231
1839,2.217
1840,2.348
1841,2.133
1842,2.304
1843,2.031
1844,2.200
1845,2.092
1846,2.183
1847,2.136
1848,2.201
1849,2.308
1850,2.217
1851,2.270
1852,2.254
1853,2.164
1854,2.050
1855,2.328
1856,2.244
1857,2.209
1858,2.173
1859,2.120
1860,2.097
1861,2.163
1862,2.194
1863,2.087
1864,2.175
1865,2.157
1866,2.198
1867,2.155
1868,2.254
1869,2.197
1870,2.239
1871,2.102
1872,2.078
1873,2.301
1874,2.246
1875,2.118
1876,2.369
1877,2.057
1878,2.162
1879,2.030
1880,2.160
1881,2.180
1882,2.213
1883,2.036
1884,2.094
1885,2.089
1886,2.112
1887,2.137
1888,2.020
1889,2.085
1890,2.058
1891,2.127
1892,2.206
1893,2.119
1894,2.083
1895,2.159
1896,2.075
1897,2.103
1898,1.884
1899,1.868
1900,2.052
1901,1.977
1902,1.957
1903,1.820
1904,1.840
1905,1.673
1906,1.708
1907,1.679
1908,1.757
1909,1.787
1910,1.593
1911,1.611
1912,1.830
1913,1.734
1914,1.764
1915,1.776
1916,1.725
1917,1.708
1918,1.835
1919,1.853
1920,1.832
1921,1.850
1922,1.922
1923,2.004
1924,1.885
1925,1.930
1926,1.994
1927,2.135
1928,2.074
1929,2.042
1930,2.027
1931,2.287
1932,2.035
1933,2.105
1934,2.293
1935,2.275
1936,2.119
1937,2.178
1938,2.206
1939,2.265
1940,2.012
1941,2.141
1942,2.138
1943,2.324
1944,2.082
1945,2.066
1946,2.103
1947,2.124
1948,2.241
1949,2.194
1950,2.106
1951,2.218
1952,2.164
1953,2.200
1954,2.088
1955,1.979
1956,2.107
1957,2.138
1958,2.096
1959,2.191
1960,2.220
1961,2.238
1962,2.222
1963,2.304
1964,2.122
1965,2.108
1966,2.135
1967,2.073
1968,2.072
1969,2.095
1970,2.276
1971,2.126
1972,2.038
1973,1.955
1974,2.141
1975,2.175
1976,2.103
1977,2.190
1978,2.332
1979,2.205
1980,2.114
1981,2.158
1982,2.136
1983,2.065
1984,2.279
1985,2.087
1986,2.108
1987,2.347
1988,2.229
1989,2.249
1990,2.236
1991,2.251
1992,2.104
1993,2.149
1994,2.208
1995,2.094
1996,2.172
1997,2.131
1998,2.245
1999,2.197
2000,2.097
2001,2.103
2002,2.133
2003,2.214
2004,2.059
2005,2.098
2006,2.071
2007,2.165
2008,2.081
2009,2.153
2010,2.331
2011,2.212
2012,2.225
2013,2.121
2014,2.151
2015,2.118
2016,2.175
2017,2.037
2018,2.037
2019,2.077
2020,2.051
2021,2.229
2022,2.243
2023,2.121
2024,2.083
2025,2.140
2026,2.123
2027,2.048
2028,2.111
2029,2.087
2030,2.179
2031,2.090
2032,2.247
2033,2.177
2034,2.223
2035,2.123
2036,2.099
2037,2.120
2038,2.107
2039,2.080
2040,2.105
2041,1.993
2042,2.158
2043,2.185
2044,2.112
2045,2.274
2046,2.116
2047,2.146
2048,2.189
2049,2.225
2050,2.234
2051,2.087
2052,2.190
2053,2.161
2054,2.016
2055,2.068
2056,2.008
2057,2.285
2058,2.089
2059,1.992
