Time (s),Time + delay (us),lamda (A),E (eV),Trans_OB,Trans_total,Norm_total,,,,,,,,,,,,,
0.0126193,1.26E+04,3.10E+00,8.52E-03,3.287,1.892,0.575600852,,,,,,,,,,,,,
0.0126195,1.26E+04,3.10E+00,8.52E-03,3.287,1.861,0.56616976,,,,,,,,,,,,,
0.0126198,1.26E+04,3.10E+00,8.51E-03,3.287,1.93,0.587161545,,,,,,,,,,,,,
0.01262,1.26E+04,3.10E+00,8.51E-03,3.287,1.894,0.576209309,,,,,,,,,,,,,
0.0126202,1.26E+04,3.10E+00,8.51E-03,3.287,1.838,0.559172498,,,,,,,,,,,,,
0.0126205,1.26E+04,3.10E+00,8.51E-03,3.287,1.822,0.554304837,,,,,,,,,,,,,
0.0126207,1.26E+04,3.10E+00,8.51E-03,3.287,1.829,0.556434439,,,,,,,,,,,,,
0.012621,1.26E+04,3.10E+00,8.51E-03,3.287,1.827,0.555825981,,,,,,,,,,,,,
0.0126212,1.26E+04,3.10E+00,8.51E-03,3.287,1.749,0.532096136,,,,,,,,,,,,,
0.0126214,1.26E+04,3.10E+00,8.51E-03,3.287,1.765,0.536963797,,,,,,,,,,,,,
0.0126217,1.26E+04,3.10E+00,8.51E-03,3.287,1.801,0.547916033,,,,,,,,,,,,,
0.0126219,1.26E+04,3.10E+00,8.51E-03,3.287,1.732,0.526924247,,,,,,,,,,,,,
0.0126222,1.26E+04,3.10E+00,8.51E-03,3.287,1.77,0.538484941,,,,,,,,,,,,,
0.0126224,1.26E+04,3.10E+00,8.51E-03,3.287,1.777,0.540614542,,,,,,,,,,,,,
0.0126226,1.26E+04,3.10E+00,8.51E-03,3.287,1.703,0.518101612,,,,,,,,,,,,,
0.0126229,1.26E+04,3.10E+00,8.51E-03,3.287,1.699,0.516884697,,,,,,,,,,,,,
0.0126231,1.26E+04,3.10E+00,8.51E-03,3.287,1.681,0.511408579,,,,,,,,,,,,,
0.0126234,1.26E+04,3.10E+00,8.51E-03,3.287,1.73,0.526315789,,,,,,,,,,,,,
0.0126236,1.26E+04,3.10E+00,8.51E-03,3.287,1.695,0.515667782,,,,,,,,,,,,,
0.0126238,1.26E+04,3.10E+00,8.51E-03,3.287,1.713,0.5211439,,,,,,,,,,,,,
0.0126241,1.26E+04,3.10E+00,8.51E-03,3.287,1.71,0.520231214,,,,,,,,,,,,,
0.0126243,1.26E+04,3.10E+00,8.51E-03,3.287,1.716,0.522056587,,,,,,,,,,,,,
0.0126246,1.26E+04,3.10E+00,8.51E-03,3.287,1.692,0.514755096,,,,,,,,,,,,,
0.0126248,1.26E+04,3.10E+00,8.51E-03,3.287,1.686,0.512929723,,,,,,,,,,,,,
0.012625,1.26E+04,3.10E+00,8.51E-03,3.287,1.761,0.535746882,,,,,,,,,,,,,
0.0126253,1.26E+04,3.10E+00,8.51E-03,3.287,1.779,0.541223,,,,,,,,,,,,,
0.0126255,1.26E+04,3.10E+00,8.51E-03,3.287,1.75,0.532400365,,,,,,,,,,,,,
0.0126258,1.26E+04,3.10E+00,8.51E-03,3.287,1.71,0.520231214,,,,,,,,,,,,,
0.012626,1.26E+04,3.10E+00,8.51E-03,3.287,1.806,0.549437177,,,,,,,,,,,,,
0.0126262,1.26E+04,3.10E+00,8.51E-03,3.287,1.749,0.532096136,,,,,,,,,,,,,
0.0126265,1.26E+04,3.10E+00,8.51E-03,3.287,1.717,0.522360815,,,,,,,,,,,,,
0.0126267,1.26E+04,3.10E+00,8.51E-03,3.287,1.753,0.533313051,,,,,,,,,,,,,
0.012627,1.26E+04,3.10E+00,8.51E-03,3.287,1.744,0.530574992,,,,,,,,,,,,,
0.0126272,1.26E+04,3.10E+00,8.50E-03,3.287,1.747,0.531487679,,,,,,,,,,,,,
0.0126274,1.26E+04,3.10E+00,8.50E-03,3.287,1.771,0.538789169,,,,,,,,,,,,,
0.0126277,1.26E+04,3.10E+00,8.50E-03,3.287,1.818,0.553087922,,,,,,,,,,,,,
0.0126279,1.26E+04,3.10E+00,8.50E-03,3.287,1.83,0.556738667,,,,,,,,,,,,,
0.0126282,1.26E+04,3.10E+00,8.50E-03,3.287,1.766,0.537268026,,,,,,,,,,,,,
0.0126284,1.26E+04,3.10E+00,8.50E-03,3.287,1.901,0.578338911,,,,,,,,,,,,,
0.0126286,1.26E+04,3.10E+00,8.50E-03,3.287,1.848,0.562214786,,,,,,,,,,,,,
0.0126289,1.26E+04,3.10E+00,8.50E-03,3.287,1.869,0.56860359,,,,,,,,,,,,,
0.0126291,1.26E+04,3.10E+00,8.50E-03,3.287,1.86,0.565865531,,,,,,,,,,,,,
0.0126294,1.26E+04,3.10E+00,8.50E-03,3.287,1.832,0.557347125,,,,,,,,,,,,,
0.0126296,1.26E+04,3.10E+00,8.50E-03,3.287,1.832,0.557347125,,,,,,,,,,,,,
0.0126298,1.26E+04,3.10E+00,8.50E-03,3.287,1.913,0.581989656,,,,,,,,,,,,,
0.0126301,1.26E+04,3.10E+00,8.50E-03,3.287,1.862,0.566473988,,,,,,,,,,,,,
0.0126303,1.26E+04,3.10E+00,8.50E-03,3.287,1.862,0.566473988,,,,,,,,,,,,,
0.0126306,1.26E+04,3.10E+00,8.50E-03,3.287,1.907,0.580164284,,,,,,,,,,,,,
0.0126308,1.26E+04,3.10E+00,8.50E-03,3.287,1.842,0.560389413,,,,,,,,,,,,,
0.012631,1.26E+04,3.10E+00,8.50E-03,3.287,1.991,0.605719501,,,,,,,,,,,,,
0.0126313,1.26E+04,3.10E+00,8.50E-03,3.287,1.985,0.603894128,,,,,,,,,,,,,
0.0126315,1.26E+04,3.10E+00,8.50E-03,3.287,1.955,0.594767265,,,,,,,,,,,,,
0.0126318,1.26E+04,3.10E+00,8.50E-03,3.287,1.96,0.596288409,,,,,,,,,,,,,
0.012632,1.26E+04,3.10E+00,8.50E-03,3.287,1.916,0.582902343,,,,,,,,,,,,,
0.0126322,1.26E+04,3.10E+00,8.50E-03,3.287,1.929,0.586857317,,,,,,,,,,,,,
0.0126325,1.26E+04,3.10E+00,8.50E-03,3.287,2.001,0.608761789,,,,,,,,,,,,,
0.0126327,1.26E+04,3.10E+00,8.50E-03,3.287,1.958,0.595679951,,,,,,,,,,,,,
0.012633,1.26E+04,3.10E+00,8.50E-03,3.287,1.964,0.597505324,,,,,,,,,,,,,
0.0126332,1.26E+04,3.10E+00,8.50E-03,3.287,1.992,0.60602373,,,,,,,,,,,,,
0.0126334,1.26E+04,3.10E+00,8.50E-03,3.287,1.986,0.604198357,,,,,,,,,,,,,
0.0126337,1.26E+04,3.10E+00,8.50E-03,3.287,1.993,0.606327959,,,,,,,,,,,,,
0.0126339,1.26E+04,3.10E+00,8.50E-03,3.287,2.023,0.615454822,,,,,,,,,,,,,
0.0126342,1.26E+04,3.10E+00,8.50E-03,3.287,2.018,0.613933678,,,,,,,,,,,,,
0.0126344,1.26E+04,3.10E+00,8.50E-03,3.287,1.968,0.598722239,,,,,,,,,,,,,
0.0126346,1.26E+04,3.10E+00,8.49E-03,3.287,1.961,0.596592638,,,,,,,,,,,,,
0.0126349,1.26E+04,3.10E+00,8.49E-03,3.287,2.05,0.623668999,,,,,,,,,,,,,
0.0126351,1.26E+04,3.10E+00,8.49E-03,3.287,2.01,0.611499848,,,,,,,,,,,,,
0.0126354,1.26E+04,3.10E+00,8.49E-03,3.287,2.024,0.615759051,,,,,,,,,,,,,
0.0126356,1.26E+04,3.10E+00,8.49E-03,3.287,1.999,0.608153331,,,,,,,,,,,,,
0.0126358,1.26E+04,3.10E+00,8.49E-03,3.287,2.025,0.61606328,,,,,,,,,,,,,
0.0126361,1.26E+04,3.10E+00,8.49E-03,3.287,2.038,0.620018254,,,,,,,,,,,,,
0.0126363,1.26E+04,3.10E+00,8.49E-03,3.287,2.104,0.640097353,,,,,,,,,,,,,
0.0126366,1.26E+04,3.10E+00,8.49E-03,3.287,2.135,0.649528445,,,,,,,,,,,,,
0.0126368,1.26E+04,3.10E+00,8.49E-03,3.287,1.988,0.604806815,,,,,,,,,,,,,
0.012637,1.26E+04,3.10E+00,8.49E-03,3.287,2.089,0.635533922,,,,,,,,,,,,,
0.0126373,1.26E+04,3.10E+00,8.49E-03,3.287,2.033,0.61849711,,,,,,,,,,,,,
0.0126375,1.26E+04,3.10E+00,8.49E-03,3.287,2.058,0.626102829,,,,,,,,,,,,,
0.0126378,1.26E+04,3.10E+00,8.49E-03,3.287,2.082,0.63340432,,,,,,,,,,,,,
0.012638,1.26E+04,3.10E+00,8.49E-03,3.287,2.052,0.624277457,,,,,,,,,,,,,
0.0126382,1.26E+04,3.10E+00,8.49E-03,3.287,2.102,0.639488896,,,,,,,,,,,,,
0.0126385,1.26E+04,3.10E+00,8.49E-03,3.287,2.065,0.628232431,,,,,,,,,,,,,
0.0126387,1.26E+04,3.10E+00,8.49E-03,3.287,2.091,0.636142379,,,,,,,,,,,,,
0.012639,1.26E+04,3.10E+00,8.49E-03,3.287,2.086,0.634621235,,,,,,,,,,,,,
0.0126392,1.26E+04,3.10E+00,8.49E-03,3.287,2.038,0.620018254,,,,,,,,,,,,,
0.0126394,1.26E+04,3.10E+00,8.49E-03,3.287,2.054,0.624885914,,,,,,,,,,,,,
0.0126397,1.26E+04,3.10E+00,8.49E-03,3.287,2.092,0.636446608,,,,,,,,,,,,,
0.0126399,1.26E+04,3.10E+00,8.49E-03,3.287,2.06,0.626711287,,,,,,,,,,,,,
0.0126402,1.26E+04,3.10E+00,8.49E-03,3.287,2.063,0.627623973,,,,,,,,,,,,,
0.0126404,1.26E+04,3.10E+00,8.49E-03,3.287,2.095,0.637359294,,,,,,,,,,,,,
0.0126406,1.26E+04,3.10E+00,8.49E-03,3.287,2.04,0.620626711,,,,,,,,,,,,,
0.0126409,1.26E+04,3.10E+00,8.49E-03,3.287,2.096,0.637663523,,,,,,,,,,,,,
0.0126411,1.26E+04,3.10E+00,8.49E-03,3.287,2.09,0.63583815,,,,,,,,,,,,,
0.0126414,1.26E+04,3.10E+00,8.49E-03,3.287,2.02,0.614542136,,,,,,,,,,,,,
0.0126416,1.26E+04,3.10E+00,8.49E-03,3.287,2.076,0.631578947,,,,,,,,,,,,,
0.0126418,1.26E+04,3.10E+00,8.49E-03,3.287,2.048,0.623060542,,,,,,,,,,,,,
0.0126421,1.26E+04,3.10E+00,8.48E-03,3.287,2.106,0.640705811,,,,,,,,,,,,,
0.0126423,1.26E+04,3.10E+00,8.48E-03,3.287,2.026,0.616367508,,,,,,,,,,,,,
0.0126426,1.26E+04,3.10E+00,8.48E-03,3.287,2.024,0.615759051,,,,,,,,,,,,,
0.0126428,1.26E+04,3.10E+00,8.48E-03,3.287,2.068,0.629145117,,,,,,,,,,,,,
0.012643,1.26E+04,3.10E+00,8.48E-03,3.287,2.091,0.636142379,,,,,,,,,,,,,
0.0126433,1.26E+04,3.11E+00,8.48E-03,3.287,2.118,0.644356556,,,,,,,,,,,,,
0.0126435,1.26E+04,3.11E+00,8.48E-03,3.287,2.084,0.634012778,,,,,,,,,,,,,
0.0126438,1.26E+04,3.11E+00,8.48E-03,3.287,2.063,0.627623973,,,,,,,,,,,,,
0.012644,1.26E+04,3.11E+00,8.48E-03,3.287,2.103,0.639793124,,,,,,,,,,,,,
0.0126442,1.26E+04,3.11E+00,8.48E-03,3.287,2.067,0.628840888,,,,,,,,,,,,,
0.0126445,1.26E+04,3.11E+00,8.48E-03,3.287,2.065,0.628232431,,,,,,,,,,,,,
0.0126447,1.26E+04,3.11E+00,8.48E-03,3.287,2.121,0.645269242,,,,,,,,,,,,,
0.012645,1.26E+04,3.11E+00,8.48E-03,3.287,2.049,0.62336477,,,,,,,,,,,,,
0.0126452,1.26E+04,3.11E+00,8.48E-03,3.287,2.033,0.61849711,,,,,,,,,,,,,
0.0126454,1.26E+04,3.11E+00,8.48E-03,3.287,2.076,0.631578947,,,,,,,,,,,,,
0.0126457,1.26E+04,3.11E+00,8.48E-03,3.287,2.022,0.615150593,,,,,,,,,,,,,
0.0126459,1.26E+04,3.11E+00,8.48E-03,3.287,2.094,0.637055065,,,,,,,,,,,,,
0.0126462,1.26E+04,3.11E+00,8.48E-03,3.287,2.108,0.641314268,,,,,,,,,,,,,
0.0126464,1.26E+04,3.11E+00,8.48E-03,3.287,2.133,0.648919988,,,,,,,,,,,,,
0.0126466,1.26E+04,3.11E+00,8.48E-03,3.287,2.114,0.643139641,,,,,,,,,,,,,
0.0126469,1.26E+04,3.11E+00,8.48E-03,3.287,2.167,0.659263766,,,,,,,,,,,,,
0.0126471,1.26E+04,3.11E+00,8.48E-03,3.287,2.085,0.634317006,,,,,,,,,,,,,
0.0126474,1.26E+04,3.11E+00,8.48E-03,3.287,2.161,0.657438394,,,,,,,,,,,,,
0.0126476,1.26E+04,3.11E+00,8.48E-03,3.287,2.126,0.646790386,,,,,,,,,,,,,
0.0126478,1.26E+04,3.11E+00,8.48E-03,3.287,2.153,0.655004563,,,,,,,,,,,,,
0.0126481,1.26E+04,3.11E+00,8.48E-03,3.287,2.096,0.637663523,,,,,,,,,,,,,
0.0126483,1.26E+04,3.11E+00,8.48E-03,3.287,2.063,0.627623973,,,,,,,,,,,,,
0.0126486,1.26E+04,3.11E+00,8.48E-03,3.287,2.082,0.63340432,,,,,,,,,,,,,
0.0126488,1.26E+04,3.11E+00,8.48E-03,3.287,2.117,0.644052327,,,,,,,,,,,,,
0.012649,1.26E+04,3.11E+00,8.48E-03,3.287,2.123,0.6458777,,,,,,,,,,,,,
0.0126493,1.26E+04,3.11E+00,8.48E-03,3.287,2.159,0.656829936,,,,,,,,,,,,,
0.0126495,1.26E+04,3.11E+00,8.47E-03,3.287,2.068,0.629145117,,,,,,,,,,,,,
0.0126498,1.27E+04,3.11E+00,8.47E-03,3.287,2.117,0.644052327,,,,,,,,,,,,,
0.01265,1.27E+04,3.11E+00,8.47E-03,3.287,2.026,0.616367508,,,,,,,,,,,,,
0.0126502,1.27E+04,3.11E+00,8.47E-03,3.287,2.064,0.627928202,,,,,,,,,,,,,
0.0126505,1.27E+04,3.11E+00,8.47E-03,3.287,2.108,0.641314268,,,,,,,,,,,,,
0.0126507,1.27E+04,3.11E+00,8.47E-03,3.287,2.119,0.644660785,,,,,,,,,,,,,
0.012651,1.27E+04,3.11E+00,8.47E-03,3.287,2.072,0.630362032,,,,,,,,,,,,,
0.0126512,1.27E+04,3.11E+00,8.47E-03,3.287,2.117,0.644052327,,,,,,,,,,,,,
0.0126514,1.27E+04,3.11E+00,8.47E-03,3.287,2.122,0.645573471,,,,,,,,,,,,,
0.0126517,1.27E+04,3.11E+00,8.47E-03,3.287,2.152,0.654700335,,,,,,,,,,,,,
0.0126519,1.27E+04,3.11E+00,8.47E-03,3.287,2.053,0.624581685,,,,,,,,,,,,,
0.0126522,1.27E+04,3.11E+00,8.47E-03,3.287,2.078,0.632187405,,,,,,,,,,,,,
0.0126524,1.27E+04,3.11E+00,8.47E-03,3.287,2.122,0.645573471,,,,,,,,,,,,,
0.0126526,1.27E+04,3.11E+00,8.47E-03,3.287,2.083,0.633708549,,,,,,,,,,,,,
0.0126529,1.27E+04,3.11E+00,8.47E-03,3.287,2.133,0.648919988,,,,,,,,,,,,,
0.0126531,1.27E+04,3.11E+00,8.47E-03,3.287,2.149,0.653787648,,,,,,,,,,,,,
0.0126534,1.27E+04,3.11E+00,8.47E-03,3.287,2.125,0.646486158,,,,,,,,,,,,,
0.0126536,1.27E+04,3.11E+00,8.47E-03,3.287,2.118,0.644356556,,,,,,,,,,,,,
0.0126538,1.27E+04,3.11E+00,8.47E-03,3.287,2.062,0.627319744,,,,,,,,,,,,,
0.0126541,1.27E+04,3.11E+00,8.47E-03,3.287,2.063,0.627623973,,,,,,,,,,,,,
0.0126543,1.27E+04,3.11E+00,8.47E-03,3.287,2.106,0.640705811,,,,,,,,,,,,,
0.0126546,1.27E+04,3.11E+00,8.47E-03,3.287,2.025,0.61606328,,,,,,,,,,,,,
0.0126548,1.27E+04,3.11E+00,8.47E-03,3.287,2.15,0.654091877,,,,,,,,,,,,,
0.012655,1.27E+04,3.11E+00,8.47E-03,3.287,2.119,0.644660785,,,,,,,,,,,,,
0.0126553,1.27E+04,3.11E+00,8.47E-03,3.287,2.034,0.618801339,,,,,,,,,,,,,
0.0126555,1.27E+04,3.11E+00,8.47E-03,3.287,2.115,0.64344387,,,,,,,,,,,,,
0.0126558,1.27E+04,3.11E+00,8.47E-03,3.287,2.134,0.649224217,,,,,,,,,,,,,
0.012656,1.27E+04,3.11E+00,8.47E-03,3.287,2.07,0.629753575,,,,,,,,,,,,,
0.0126562,1.27E+04,3.11E+00,8.47E-03,3.287,2.1,0.638880438,,,,,,,,,,,,,
0.0126565,1.27E+04,3.11E+00,8.47E-03,3.287,2.148,0.65348342,,,,,,,,,,,,,
0.0126567,1.27E+04,3.11E+00,8.47E-03,3.287,2.064,0.627928202,,,,,,,,,,,,,
0.012657,1.27E+04,3.11E+00,8.46E-03,3.287,2.103,0.639793124,,,,,,,,,,,,,
0.0126572,1.27E+04,3.11E+00,8.46E-03,3.287,2.08,0.632795862,,,,,,,,,,,,,
0.0126574,1.27E+04,3.11E+00,8.46E-03,3.287,2.129,0.647703073,,,,,,,,,,,,,
0.0126577,1.27E+04,3.11E+00,8.46E-03,3.287,2.126,0.646790386,,,,,,,,,,,,,
0.0126579,1.27E+04,3.11E+00,8.46E-03,3.287,2.057,0.625798601,,,,,,,,,,,,,
0.0126582,1.27E+04,3.11E+00,8.46E-03,3.287,2.148,0.65348342,,,,,,,,,,,,,
0.0126584,1.27E+04,3.11E+00,8.46E-03,3.287,2.104,0.640097353,,,,,,,,,,,,,
0.0126586,1.27E+04,3.11E+00,8.46E-03,3.287,2.091,0.636142379,,,,,,,,,,,,,
0.0126589,1.27E+04,3.11E+00,8.46E-03,3.287,2.088,0.635229693,,,,,,,,,,,,,
0.0126591,1.27E+04,3.11E+00,8.46E-03,3.287,2.112,0.642531183,,,,,,,,,,,,,
0.0126594,1.27E+04,3.11E+00,8.46E-03,3.287,2.034,0.618801339,,,,,,,,,,,,,
0.0126596,1.27E+04,3.11E+00,8.46E-03,3.287,2.121,0.645269242,,,,,,,,,,,,,
0.0126598,1.27E+04,3.11E+00,8.46E-03,3.287,2.128,0.647398844,,,,,,,,,,,,,
0.0126601,1.27E+04,3.11E+00,8.46E-03,3.287,2.115,0.64344387,,,,,,,,,,,,,
0.0126603,1.27E+04,3.11E+00,8.46E-03,3.287,2.066,0.62853666,,,,,,,,,,,,,
0.0126606,1.27E+04,3.11E+00,8.46E-03,3.287,2.088,0.635229693,,,,,,,,,,,,,
0.0126608,1.27E+04,3.11E+00,8.46E-03,3.287,2.147,0.653179191,,,,,,,,,,,,,
0.012661,1.27E+04,3.11E+00,8.46E-03,3.287,2.11,0.641922726,,,,,,,,,,,,,
0.0126613,1.27E+04,3.11E+00,8.46E-03,3.287,2.142,0.651658047,,,,,,,,,,,,,
0.0126615,1.27E+04,3.11E+00,8.46E-03,3.287,2.088,0.635229693,,,,,,,,,,,,,
0.0126618,1.27E+04,3.11E+00,8.46E-03,3.287,2.099,0.638576209,,,,,,,,,,,,,
0.012662,1.27E+04,3.11E+00,8.46E-03,3.287,2.092,0.636446608,,,,,,,,,,,,,
0.0126622,1.27E+04,3.11E+00,8.46E-03,3.287,2.135,0.649528445,,,,,,,,,,,,,
0.0126625,1.27E+04,3.11E+00,8.46E-03,3.287,2.149,0.653787648,,,,,,,,,,,,,
0.0126627,1.27E+04,3.11E+00,8.46E-03,3.287,2.146,0.652874962,,,,,,,,,,,,,
0.012663,1.27E+04,3.11E+00,8.46E-03,3.287,2.118,0.644356556,,,,,,,,,,,,,
0.0126632,1.27E+04,3.11E+00,8.46E-03,3.287,2.086,0.634621235,,,,,,,,,,,,,
0.0126634,1.27E+04,3.11E+00,8.46E-03,3.287,2.081,0.633100091,,,,,,,,,,,,,
0.0126637,1.27E+04,3.11E+00,8.46E-03,3.287,2.065,0.628232431,,,,,,,,,,,,,
0.0126639,1.27E+04,3.11E+00,8.46E-03,3.287,2.07,0.629753575,,,,,,,,,,,,,
0.0126642,1.27E+04,3.11E+00,8.46E-03,3.287,2.09,0.63583815,,,,,,,,,,,,,
0.0126644,1.27E+04,3.11E+00,8.45E-03,3.287,2.146,0.652874962,,,,,,,,,,,,,
0.0126646,1.27E+04,3.11E+00,8.45E-03,3.287,2.183,0.664131427,,,,,,,,,,,,,
0.0126649,1.27E+04,3.11E+00,8.45E-03,3.287,2.099,0.638576209,,,,,,,,,,,,,
0.0126651,1.27E+04,3.11E+00,8.45E-03,3.287,2.071,0.630057803,,,,,,,,,,,,,
0.0126654,1.27E+04,3.11E+00,8.45E-03,3.287,2.117,0.644052327,,,,,,,,,,,,,
0.0126656,1.27E+04,3.11E+00,8.45E-03,3.287,2.005,0.609978704,,,,,,,,,,,,,
0.0126658,1.27E+04,3.11E+00,8.45E-03,3.287,2.082,0.63340432,,,,,,,,,,,,,
0.0126661,1.27E+04,3.11E+00,8.45E-03,3.287,2.062,0.627319744,,,,,,,,,,,,,
0.0126663,1.27E+04,3.11E+00,8.45E-03,3.287,2.072,0.630362032,,,,,,,,,,,,,
0.0126666,1.27E+04,3.11E+00,8.45E-03,3.287,2.139,0.650745361,,,,,,,,,,,,,
0.0126668,1.27E+04,3.11E+00,8.45E-03,3.287,2.119,0.644660785,,,,,,,,,,,,,
0.012667,1.27E+04,3.11E+00,8.45E-03,3.287,2.08,0.632795862,,,,,,,,,,,,,
0.0126673,1.27E+04,3.11E+00,8.45E-03,3.287,2.044,0.621843626,,,,,,,,,,,,,
0.0126675,1.27E+04,3.11E+00,8.45E-03,3.287,2.071,0.630057803,,,,,,,,,,,,,
0.0126678,1.27E+04,3.11E+00,8.45E-03,3.287,2.159,0.656829936,,,,,,,,,,,,,
0.012668,1.27E+04,3.11E+00,8.45E-03,3.287,2.089,0.635533922,,,,,,,,,,,,,
0.0126682,1.27E+04,3.11E+00,8.45E-03,3.287,2.123,0.6458777,,,,,,,,,,,,,
0.0126685,1.27E+04,3.11E+00,8.45E-03,3.287,2.106,0.640705811,,,,,,,,,,,,,
0.0126687,1.27E+04,3.11E+00,8.45E-03,3.287,2.153,0.655004563,,,,,,,,,,,,,
0.012669,1.27E+04,3.11E+00,8.45E-03,3.287,2.136,0.649832674,,,,,,,,,,,,,
0.0126692,1.27E+04,3.11E+00,8.45E-03,3.287,2.083,0.633708549,,,,,,,,,,,,,
0.0126694,1.27E+04,3.11E+00,8.45E-03,3.287,2.092,0.636446608,,,,,,,,,,,,,
0.0126697,1.27E+04,3.11E+00,8.45E-03,3.287,2.088,0.635229693,,,,,,,,,,,,,
0.0126699,1.27E+04,3.11E+00,8.45E-03,3.287,2.191,0.666565257,,,,,,,,,,,,,
0.0126702,1.27E+04,3.11E+00,8.45E-03,3.287,2.144,0.652266504,,,,,,,,,,,,,
0.0126704,1.27E+04,3.11E+00,8.45E-03,3.287,2.156,0.65591725,,,,,,,,,,,,,
0.0126706,1.27E+04,3.11E+00,8.45E-03,3.287,2.071,0.630057803,,,,,,,,,,,,,
0.0126709,1.27E+04,3.11E+00,8.45E-03,3.287,2.074,0.63097049,,,,,,,,,,,,,
0.0126711,1.27E+04,3.11E+00,8.45E-03,3.287,2.086,0.634621235,,,,,,,,,,,,,
0.0126714,1.27E+04,3.11E+00,8.45E-03,3.287,2.159,0.656829936,,,,,,,,,,,,,
0.0126716,1.27E+04,3.11E+00,8.45E-03,3.287,2.065,0.628232431,,,,,,,,,,,,,
0.0126718,1.27E+04,3.11E+00,8.45E-03,3.287,2.135,0.649528445,,,,,,,,,,,,,
0.0126721,1.27E+04,3.11E+00,8.44E-03,3.287,2.094,0.637055065,,,,,,,,,,,,,
0.0126723,1.27E+04,3.11E+00,8.44E-03,3.287,2.074,0.63097049,,,,,,,,,,,,,
0.0126726,1.27E+04,3.11E+00,8.44E-03,3.287,2.169,0.659872224,,,,,,,,,,,,,
0.0126728,1.27E+04,3.11E+00,8.44E-03,3.287,2.027,0.616671737,,,,,,,,,,,,,
0.012673,1.27E+04,3.11E+00,8.44E-03,3.287,2.115,0.64344387,,,,,,,,,,,,,
0.0126733,1.27E+04,3.11E+00,8.44E-03,3.287,2.107,0.64101004,,,,,,,,,,,,,
0.0126735,1.27E+04,3.11E+00,8.44E-03,3.287,2.125,0.646486158,,,,,,,,,,,,,
0.0126738,1.27E+04,3.11E+00,8.44E-03,3.287,2.066,0.62853666,,,,,,,,,,,,,
0.012674,1.27E+04,3.11E+00,8.44E-03,3.287,2.083,0.633708549,,,,,,,,,,,,,
0.0126742,1.27E+04,3.11E+00,8.44E-03,3.287,2.134,0.649224217,,,,,,,,,,,,,
0.0126745,1.27E+04,3.11E+00,8.44E-03,3.287,2.11,0.641922726,,,,,,,,,,,,,
0.0126747,1.27E+04,3.11E+00,8.44E-03,3.287,2.113,0.642835412,,,,,,,,,,,,,
0.012675,1.27E+04,3.11E+00,8.44E-03,3.287,2.096,0.637663523,,,,,,,,,,,,,
0.0126752,1.27E+04,3.11E+00,8.44E-03,3.287,2.009,0.611195619,,,,,,,,,,,,,
0.0126754,1.27E+04,3.11E+00,8.44E-03,3.287,2.059,0.626407058,,,,,,,,,,,,,
0.0126757,1.27E+04,3.11E+00,8.44E-03,3.287,2.07,0.629753575,,,,,,,,,,,,,
0.0126759,1.27E+04,3.11E+00,8.44E-03,3.287,2.051,0.623973228,,,,,,,,,,,,,
0.0126762,1.27E+04,3.11E+00,8.44E-03,3.287,2.017,0.613629449,,,,,,,,,,,,,
0.0126764,1.27E+04,3.11E+00,8.44E-03,3.287,2.104,0.640097353,,,,,,,,,,,,,
0.0126766,1.27E+04,3.11E+00,8.44E-03,3.287,2.036,0.619409796,,,,,,,,,,,,,
0.0126769,1.27E+04,3.11E+00,8.44E-03,3.287,2.109,0.641618497,,,,,,,,,,,,,
0.0126771,1.27E+04,3.11E+00,8.44E-03,3.287,2.088,0.635229693,,,,,,,,,,,,,
0.0126774,1.27E+04,3.11E+00,8.44E-03,3.287,2.093,0.636750837,,,,,,,,,,,,,
0.0126776,1.27E+04,3.11E+00,8.44E-03,3.287,2.102,0.639488896,,,,,,,,,,,,,
0.0126778,1.27E+04,3.11E+00,8.44E-03,3.287,2.025,0.61606328,,,,,,,,,,,,,
0.0126781,1.27E+04,3.11E+00,8.44E-03,3.287,2.093,0.636750837,,,,,,,,,,,,,
0.0126783,1.27E+04,3.11E+00,8.44E-03,3.287,2.055,0.625190143,,,,,,,,,,,,,
0.0126786,1.27E+04,3.11E+00,8.44E-03,3.287,2.104,0.640097353,,,,,,,,,,,,,
0.0126788,1.27E+04,3.11E+00,8.44E-03,3.287,2.089,0.635533922,,,,,,,,,,,,,
0.012679,1.27E+04,3.11E+00,8.44E-03,3.287,2.048,0.623060542,,,,,,,,,,,,,
0.0126793,1.27E+04,3.11E+00,8.44E-03,3.287,2.099,0.638576209,,,,,,,,,,,,,
0.0126795,1.27E+04,3.11E+00,8.43E-03,3.287,1.989,0.605111044,,,,,,,,,,,,,
0.0126798,1.27E+04,3.11E+00,8.43E-03,3.287,2.1,0.638880438,,,,,,,,,,,,,
0.01268,1.27E+04,3.11E+00,8.43E-03,3.287,2.04,0.620626711,,,,,,,,,,,,,
0.0126802,1.27E+04,3.11E+00,8.43E-03,3.287,2.066,0.62853666,,,,,,,,,,,,,
0.0126805,1.27E+04,3.11E+00,8.43E-03,3.287,2.139,0.650745361,,,,,,,,,,,,,
0.0126807,1.27E+04,3.11E+00,8.43E-03,3.287,2.073,0.630666261,,,,,,,,,,,,,
0.012681,1.27E+04,3.11E+00,8.43E-03,3.287,2.014,0.612716763,,,,,,,,,,,,,
